txn_id,upi_ref,sender_vpa,sender_id,recv_vpa,recv_id,amount_inr,timestamp,sender_state,recv_state,sender_bank,recv_bank,is_fraud,layer
a7a04a83-6d2c-47,UPI0001002531,x7pwo6cm@upi,2500e1a0-89a,u7fbmenu@okaxis,2b0e6e2e-1f6,167496,2024-03-15T20:35:44,Karnataka,Kerala,ICICI,ICICI,0,clean
6c8c663c-9f4b-4e,UPI0001002181,ytwbozd1@ybl,9637a7ac-2e7,mb1l6314@ibl,d40c7f91-9fe,174747,2024-03-17T08:00:25,Tamil Nadu,Kerala,Kotak,ICICI,0,clean
aace224f-3ecf-47,UPI0001001320,961j88qe@apl,08348a0c-8d8,xtnsrtwl@upi,320db857-eb5,94947,2024-03-17T04:56:57,Telangana,Tamil Nadu,Kotak,SBI,0,clean
014a51fa-2f01-41,UPI0001001535,03o4gkww@paytm,a371a87c-ef1,ophgft4m@apl,403938ca-605,35503,2024-03-17T14:19:20,Gujarat,Telangana,PNB,HDFC,0,clean
67817b6b-face-4d,UPI0001004778,gu3obygh@oksbi,b3e30a41-88d,nmby49e7@ibl,68a8ef6f-279,142792,2024-03-16T22:03:33,Tamil Nadu,Kerala,ICICI,Axis,0,clean
509a2821-4737-42,UPI0001001530,4vssrura@upi,955c4234-bff,x9l8lpqw@paytm,879bbcd2-e77,179993,2024-03-18T10:24:49,Gujarat,Kerala,PNB,Kotak,0,clean
024ef045-ad5a-49,UPI0001004409,9ln1p0vu@okaxis,a408bd71-981,hzn4kgeu@okaxis,10818e5f-69f,23752,2024-03-18T07:46:15,Kerala,Telangana,Axis,BOB,0,clean
7ed8e09c-874c-4a,UPI0001001088,u83g47rr@ybl,043e14fa-255,jeget1gh@axl,f0c058e9-79c,134549,2024-03-16T19:07:26,Gujarat,Maharashtra,PNB,ICICI,0,clean
32a1035b-3c4c-4e,UPI0001000649,oq2zdo74@ibl,c1cf6d05-d52,aztkszp7@oksbi,bd9daf6b-41d,165879,2024-03-17T12:13:59,West Bengal,Tamil Nadu,BOB,SBI,0,clean
5f73497a-ad9a-4d,UPI0001000049,gh2m5zja@okaxis,835cb61e-36d,8xg8y72i@oksbi,958464e8-619,135478,2024-03-16T00:34:57,Maharashtra,Gujarat,SBI,Axis,0,clean
ded25e0c-1952-48,UPI0001004065,61bw4a7f@axl,69e6f60e-2f1,ge094d6r@axl,323f67af-ede,132697,2024-03-18T09:21:35,Maharashtra,West Bengal,SBI,HDFC,0,clean
d44a1f4d-6a0d-48,UPI0001003671,hgbmfbuv@upi,aab2c0e3-bcd,xtnsrtwl@upi,320db857-eb5,18495,2024-03-16T11:45:52,West Bengal,Tamil Nadu,SBI,SBI,0,clean
df208b43-aa5a-4f,UPI0001000860,n0jbzutr@oksbi,4a3fb95b-e6e,kuuhclrr@ibl,9658742d-f26,27517,2024-03-18T03:09:11,Gujarat,West Bengal,Kotak,Kotak,0,clean
717aebb6-5eab-4c,UPI0001003020,7gu0env5@icici,f2e7fec2-ac8,5s4tl0th@okaxis,b194fbf8-08e,91470,2024-03-16T16:29:03,West Bengal,Gujarat,Axis,Kotak,0,clean
1641584f-8885-47,UPI0001001863,z6us7rp4@ibl,a8bc7367-673,so8w5038@okaxis,0a9225e3-208,154345,2024-03-17T03:25:00,Karnataka,Karnataka,Kotak,Axis,0,clean
63a17421-04ea-4d,UPI0001000576,td44k1j6@oksbi,e33499ff-738,ybisbo55@paytm,0adcc0b2-719,61786,2024-03-16T20:11:04,Maharashtra,Kerala,BOB,ICICI,0,clean
704dc0c2-b4dc-48,UPI0001001489,n14eb875@paytm,d2688e7f-3c2,f0onjpi1@paytm,f1306f21-cef,131971,2024-03-16T05:16:17,Gujarat,Karnataka,SBI,ICICI,0,clean
54c38634-1b56-44,UPI0001003674,12ii826g@axl,2a541c5a-adb,k0ucc1m3@apl,18efcd83-447,146466,2024-03-15T18:52:50,Maharashtra,Gujarat,Axis,BOB,0,clean
d5702a64-92d5-45,UPI0001002804,nbhds26f@upi,6cb62eb2-7f2,cjiwvhdk@apl,92a1d000-b37,126349,2024-03-17T21:50:16,Tamil Nadu,West Bengal,Axis,ICICI,0,clean
a4868144-dc67-4b,UPI0001004570,h61iaoim@ybl,e6db924d-173,1n13jcat@upi,cb737bb3-638,128121,2024-03-17T18:45:47,West Bengal,Maharashtra,ICICI,HDFC,0,clean
82b0188f-fe53-48,UPI0001002487,6befflzm@icici,db593e75-f7b,yc3rwqmm@icici,8b3a52b5-76e,56738,2024-03-16T13:53:06,Kerala,Tamil Nadu,ICICI,Kotak,0,clean
1d23b6e1-1257-49,UPI0001000044,f6a4fejg@ybl,0ab1b956-6ec,04chsdin@okaxis,7193a5d0-081,39616,2024-03-17T23:01:11,West Bengal,Tamil Nadu,HDFC,Kotak,0,clean
b0542b9e-5f3e-4a,UPI0001004443,k12v2tg5@apl,3903da2e-a66,dh0uyhnq@icici,ea03df36-47b,133233,2024-03-16T07:57:29,Telangana,Tamil Nadu,Axis,HDFC,0,clean
78471da8-bd62-45,UPI0001004655,xyjoa21a@oksbi,27c58270-7c1,rid3dnkn@oksbi,b8fa8960-47b,45282,2024-03-16T00:21:00,Karnataka,Karnataka,PNB,PNB,0,clean
34a09982-062c-48,UPI0001003380,ccprhvlz@upi,e917e480-79b,239moft6@axl,0f7c79b6-edf,189268,2024-03-17T23:12:23,Telangana,Karnataka,Axis,ICICI,0,clean
f04f1620-4bf1-4b,UPI0001000427,gq9cvah7@apl,9226d90b-2a1,hk2lslay@upi,ff015559-481,34595,2024-03-17T22:43:28,Gujarat,Gujarat,Kotak,Axis,0,clean
6c7fddba-aa0d-45,UPI0001003389,aji0y6dp@ybl,db6e078e-7f2,k0ucc1m3@apl,18efcd83-447,36436,2024-03-15T12:46:10,Tamil Nadu,Gujarat,SBI,BOB,0,clean
6e4613dd-37d8-48,UPI0001000437,md270stl@apl,05beb72c-5c8,i4fqcoot@apl,69d84931-b15,98662,2024-03-17T00:48:31,West Bengal,West Bengal,Axis,HDFC,0,clean
55c6c084-c4a4-43,UPI0001002088,pgb7r3oc@ybl,1ff47666-0e3,9rr7s20c@oksbi,5df013ac-e29,155078,2024-03-15T14:43:14,Telangana,Maharashtra,HDFC,Kotak,0,clean
f8eda2c0-4031-4d,UPI0001004792,reiyaz39@apl,75d4c470-c88,xxbw01pd@ibl,76fbf235-4af,142449,2024-03-15T18:13:17,Karnataka,Maharashtra,PNB,SBI,0,clean
4d3f058b-0226-48,UPI0001001598,3vg6v5t1@ibl,6109748c-75e,zrf5a7qy@icici,4b4c4d05-3db,166469,2024-03-17T03:02:34,Telangana,Gujarat,Axis,PNB,0,clean
31c062b5-64a4-4b,UPI0001000269,1eeurxhw@icici,8f237b1a-04e,7dia5u6h@ibl,cc9a4f84-3ff,42533,2024-03-16T20:02:04,Telangana,Gujarat,HDFC,PNB,0,clean
b763168d-aaa2-46,UPI0001001248,xb94pdzp@ibl,1f77595a-0f7,6zpxvpbl@okaxis,aadb54c8-2d0,60943,2024-03-15T17:08:34,Telangana,Kerala,ICICI,Axis,0,clean
e36e6c8d-759b-4b,UPI0001001690,zh13cd5g@upi,227ab300-e54,dje153a5@axl,ebe017d3-bb6,27091,2024-03-15T18:10:21,Tamil Nadu,Telangana,HDFC,Axis,0,clean
33afa951-a8f0-45,UPI0001000134,x1gm32wp@okaxis,56954669-560,yeqahths@paytm,38d6e582-cd0,79665,2024-03-17T01:01:35,Kerala,Maharashtra,HDFC,Kotak,0,clean
e5e5ffe7-ae53-46,UPI0001003507,gyw6zbnz@axl,9552ed81-97b,12ii826g@axl,2a541c5a-adb,37751,2024-03-18T01:54:47,Karnataka,Maharashtra,Kotak,Axis,0,clean
3b34f56c-29c7-44,UPI0001002849,hv1xg1r1@axl,3f7eef17-fe8,hzn4kgeu@okaxis,10818e5f-69f,40290,2024-03-16T00:43:10,Maharashtra,Telangana,PNB,BOB,0,clean
d13fe77e-cdcc-4d,UPI0001001945,almjegqt@apl,5a7a5884-b49,z6us7rp4@ibl,a8bc7367-673,167406,2024-03-17T21:00:58,Tamil Nadu,Karnataka,SBI,Kotak,0,clean
45a700b3-2aff-4b,UPI0001002232,ej31gymd@upi,213b8037-53d,vaj2k8xp@apl,90f01618-4ff,70863,2024-03-16T03:20:06,Telangana,Karnataka,HDFC,BOB,0,clean
c65758c6-9787-41,UPI0001002602,sdygflij@okaxis,f4e28f71-353,b7l8v1zo@ibl,60eb54ed-9d1,89024,2024-03-17T15:34:05,Telangana,Gujarat,Axis,ICICI,0,clean
e96c7a17-9c57-4e,UPI0001003532,ng2igsb9@oksbi,b7684321-a5d,d6357oon@apl,5cbf8094-1fa,11705,2024-03-17T17:54:04,Telangana,Telangana,Kotak,SBI,0,clean
1344ec80-3f95-43,UPI0001003936,2ei9212p@okaxis,bf8daac7-444,7rb1s9dw@ibl,fdf65419-e86,28015,2024-03-17T12:26:59,Kerala,Tamil Nadu,SBI,PNB,0,clean
08fff708-5248-48,UPI0001000672,xzamkygv@apl,32a05e88-18a,7zeoqgvz@okaxis,f7e163d4-403,126636,2024-03-15T20:53:25,Telangana,Kerala,BOB,Axis,0,clean
977deabf-c409-47,UPI0001000517,9v20yar8@okaxis,d55a6885-690,moge4qxx@ybl,686a9e6d-c61,124645,2024-03-16T16:51:53,Tamil Nadu,Gujarat,PNB,SBI,0,clean
96408a72-aa4a-4c,UPI0001004287,rflqbmae@apl,a2a8bd54-d6e,vqy5ibpt@ybl,6254431b-8f0,42382,2024-03-16T03:48:58,Karnataka,Tamil Nadu,Kotak,HDFC,0,clean
b9f113c2-7332-4f,UPI0001002527,wr7mkgxu@paytm,f8967d89-388,1zdfkblc@upi,58478899-90d,193894,2024-03-17T03:59:10,Kerala,Tamil Nadu,SBI,ICICI,0,clean
38a8adf6-c631-44,UPI0001002438,uhz1gv0e@oksbi,3097941d-05e,eh5sw229@upi,988a62ef-895,57756,2024-03-16T02:40:47,Tamil Nadu,Telangana,ICICI,Axis,0,clean
6dca60a8-1844-48,UPI0001000023,84azytjx@ibl,265d56de-027,u7eeqtul@axl,fc0b2843-c26,183684,2024-03-15T10:33:27,Rajasthan,Uttarakhand,ICICI,Kotak,1,L1→L2
b5dfa43b-429f-41,UPI0001000378,7rb1s9dw@ibl,fdf65419-e86,89k8yqk9@axl,5e7722a1-6f3,175364,2024-03-17T23:38:11,Tamil Nadu,Telangana,PNB,SBI,0,clean
b3523780-2f57-40,UPI0001003017,hrrpzlk3@ibl,8b84e2d0-e1e,t6om1fb8@ibl,593dec67-5f5,106520,2024-03-17T11:20:08,West Bengal,Gujarat,SBI,ICICI,0,clean
7145a000-b4cf-47,UPI0001004285,lzse99f7@oksbi,ce4481c5-154,9jpnbzug@okaxis,0fd97e8e-b69,123727,2024-03-16T02:32:37,Karnataka,Telangana,ICICI,PNB,0,clean
59962f9b-8c8b-4e,UPI0001002166,mpkxvhag@paytm,0a090c2a-c48,d6357oon@apl,5cbf8094-1fa,121919,2024-03-16T22:14:36,Tamil Nadu,Telangana,SBI,SBI,0,clean
a9452f43-fbc5-47,UPI0001001983,jng7l4lr@ibl,01fe3c1a-6f8,wtg1m8xf@ibl,34f68cde-274,29590,2024-03-16T12:10:20,Kerala,Kerala,Axis,HDFC,0,clean
ca132406-4295-41,UPI0001002002,bikcidkw@upi,f7982aa6-df8,8ra484nl@paytm,bb2eba83-a1c,4025,2024-03-17T06:25:58,Tamil Nadu,Gujarat,HDFC,Axis,0,clean
199ce63f-81dc-45,UPI0001003164,sc4e5hrd@apl,11c9ca6c-0cd,m41qesla@okaxis,f826568b-9f5,94856,2024-03-17T18:46:33,Tamil Nadu,Kerala,PNB,Axis,0,clean
c347e81b-a278-46,UPI0001001517,q57te8tv@axl,fbac67aa-dd8,xaprpn6q@oksbi,fc297e6e-aa8,115583,2024-03-17T21:07:36,Telangana,Kerala,PNB,Axis,0,clean
f9e2ea8d-5022-42,UPI0001003476,mxb9yo18@apl,59117312-cf3,au9dkbpv@upi,60186fb8-833,3306,2024-03-17T19:24:27,Gujarat,Tamil Nadu,SBI,PNB,0,clean
3f0cd05a-8b17-4e,UPI0001003598,kicjn2fo@upi,1c3c8bbe-fc6,aztkszp7@oksbi,bd9daf6b-41d,59093,2024-03-16T21:12:27,Kerala,Tamil Nadu,SBI,SBI,0,clean
08a09695-ca76-4c,UPI0001002738,erxdouad@paytm,3396a1f3-654,vpw232ut@icici,10888114-863,51908,2024-03-16T03:52:52,Maharashtra,Gujarat,Kotak,HDFC,0,clean
33c64b65-afdd-4b,UPI0001000507,x4sn6sm5@axl,b28fc016-34a,bbrnu8c0@icici,94acc6b0-f97,170901,2024-03-15T17:24:20,Kerala,Maharashtra,BOB,BOB,0,clean
2ebc10c5-ee4e-40,UPI0001001055,0cdk36m8@paytm,e75380e3-936,9ln1p0vu@okaxis,a408bd71-981,33616,2024-03-18T02:37:40,Tamil Nadu,Kerala,HDFC,Axis,0,clean
3ec9f013-eea5-44,UPI0001001575,sehe2atn@icici,d6c059ff-a09,f0onjpi1@paytm,f1306f21-cef,115042,2024-03-16T22:17:44,Maharashtra,Karnataka,HDFC,ICICI,0,clean
e86a8c4d-028d-4f,UPI0001004590,0q0mftg6@ybl,1c02f161-954,rdihsa7h@oksbi,ecf41fd7-09b,57812,2024-03-18T02:02:42,Gujarat,Karnataka,Kotak,ICICI,0,clean
24f8d982-a332-41,UPI0001000139,rlf8a9ke@axl,0a10972f-813,jluujmiy@axl,77509db0-051,129750,2024-03-15T19:08:47,Kerala,West Bengal,PNB,ICICI,0,clean
be92933a-59a3-49,UPI0001002401,9kkh4a3y@paytm,898ace33-3f3,asifpwio@ibl,66abea7e-d1b,143448,2024-03-16T19:16:01,Karnataka,Kerala,Kotak,Kotak,0,clean
1a4e6e3a-edc4-43,UPI0001002405,091c795r@upi,e21f0d08-204,t9t11php@okaxis,cdc97255-ace,198879,2024-03-17T17:36:51,Karnataka,West Bengal,BOB,ICICI,0,clean
35babcb3-f8a8-42,UPI0001000893,p3jpxgh3@axl,c8b30791-50e,t6om1fb8@ibl,593dec67-5f5,80037,2024-03-16T14:48:45,Gujarat,Gujarat,BOB,ICICI,0,clean
aae203d5-5a4b-45,UPI0001002522,qhkswva9@upi,93e3cdef-acd,6xlpu0dk@apl,2966c875-264,68567,2024-03-16T19:51:35,Maharashtra,Tamil Nadu,Kotak,HDFC,0,clean
fe70a325-679a-48,UPI0001004148,60plozjc@upi,d72284a1-243,14ve92mp@upi,3be433cf-adf,23186,2024-03-18T02:09:39,West Bengal,Gujarat,SBI,SBI,0,clean
fe5b40c2-b078-42,UPI0001001845,hk2lslay@upi,ff015559-481,5ll1d9s9@okaxis,4e8e9973-82f,101976,2024-03-16T20:15:50,Gujarat,Gujarat,Axis,PNB,0,clean
30d27128-ff8b-47,UPI0001003375,yeqahths@paytm,38d6e582-cd0,5rdoqivb@paytm,dfee9bf2-48b,2154,2024-03-18T01:12:20,Maharashtra,Telangana,Kotak,Axis,0,clean
00500df6-2ed0-4e,UPI0001003108,961j88qe@apl,08348a0c-8d8,9boq0iq2@oksbi,45a62da6-105,4543,2024-03-18T05:44:34,Telangana,West Bengal,Kotak,SBI,0,clean
700ce4b9-a13e-40,UPI0001000287,dr5xyfc4@paytm,172a1c93-d06,nfnvuprt@oksbi,1afaa772-d85,34630,2024-03-17T18:24:13,Telangana,Karnataka,SBI,Kotak,0,clean
65df71d3-09b8-42,UPI0001004745,w6lqwlvu@upi,dec88820-146,0cdk36m8@paytm,e75380e3-936,155247,2024-03-15T21:19:01,Maharashtra,Tamil Nadu,BOB,HDFC,0,clean
4b1fef0d-06c3-47,UPI0001002381,ccprhvlz@upi,e917e480-79b,pgb7r3oc@ybl,1ff47666-0e3,58643,2024-03-17T19:45:25,Telangana,Telangana,Axis,HDFC,0,clean
d4dbcbe9-63b9-42,UPI0001003372,cd81twhw@okaxis,215eaeac-210,sc4e5hrd@apl,11c9ca6c-0cd,189783,2024-03-18T00:25:51,Kerala,Tamil Nadu,BOB,PNB,0,clean
192fdfe1-45e9-48,UPI0001001634,mcqbnkx9@ibl,8afc3470-686,x7pwo6cm@upi,2500e1a0-89a,182711,2024-03-16T02:39:38,Tamil Nadu,Karnataka,Kotak,ICICI,0,clean
3d1cd727-0f1d-4b,UPI0001001181,pdtz91x7@oksbi,676d9892-38a,xorzpgu2@okaxis,150b1c69-9d5,111272,2024-03-17T14:27:06,Gujarat,Kerala,SBI,ICICI,0,clean
1914b259-ae20-43,UPI0001001051,o2m71hss@ybl,6cafa98d-8f3,1g1r1dww@apl,2645ceb7-5d8,103093,2024-03-16T11:09:41,Tamil Nadu,Karnataka,SBI,Axis,0,clean
b0dea210-39b2-42,UPI0001000351,2sds8b25@icici,bd9e7438-8f4,1n13jcat@upi,cb737bb3-638,45519,2024-03-17T23:59:44,Telangana,Maharashtra,ICICI,HDFC,0,clean
814db644-127f-46,UPI0001003588,52sq3b9s@apl,ec8fbf62-67f,tkcd0rle@okaxis,ba81f20d-2be,70335,2024-03-16T18:19:04,Gujarat,Gujarat,PNB,SBI,0,clean
b7dd8e6a-7fb3-42,UPI0001000914,asifpwio@ibl,66abea7e-d1b,a04ux5qr@upi,8029a269-faa,38123,2024-03-15T19:57:15,Kerala,West Bengal,Kotak,Kotak,0,clean
0f3f6786-21ff-43,UPI0001001956,q1rdxck3@icici,ca1e97cd-4e6,lq5v4ftq@paytm,15386809-9f2,162734,2024-03-17T09:27:29,Telangana,Maharashtra,HDFC,Kotak,0,clean
879bfcb2-6037-46,UPI0001000665,ildzmfb7@axl,9749e680-bdd,ybisbo55@paytm,0adcc0b2-719,165593,2024-03-15T10:34:55,Maharashtra,Kerala,PNB,ICICI,0,clean
15413254-dbe8-4f,UPI0001003533,b7l8v1zo@ibl,60eb54ed-9d1,j6txfo6v@paytm,8e5cd165-8cb,68450,2024-03-18T03:31:41,Gujarat,Kerala,ICICI,HDFC,0,clean
aecb17b7-d190-42,UPI0001004747,bbk7w1da@paytm,4f51dace-926,hv1xg1r1@axl,3f7eef17-fe8,139341,2024-03-18T10:23:56,Maharashtra,Maharashtra,Axis,PNB,0,clean
32fa1ae5-9444-4b,UPI0001002598,yxtxmgtt@okaxis,7c6e58d5-652,w6m7b5c8@paytm,6ac34a96-9d8,61146,2024-03-17T13:03:30,Tamil Nadu,Gujarat,BOB,PNB,0,clean
e629f857-eb49-41,UPI0001002092,2zdlx1q8@oksbi,bc5d6484-72a,2lhgcsot@ibl,f3952d16-235,195601,2024-03-16T22:47:35,West Bengal,Tamil Nadu,BOB,ICICI,0,clean
7e6eef43-226b-41,UPI0001000645,zb4ldims@paytm,37226f2a-c4f,cqse3tv1@oksbi,3efd782c-6ec,17805,2024-03-16T22:11:39,Gujarat,Gujarat,ICICI,Axis,0,clean
2e9d2aec-08ce-41,UPI0001004316,dtm4vxjj@ibl,52136084-c7a,8gl2zxjm@upi,dc036929-eff,44136,2024-03-18T07:07:22,Tamil Nadu,Maharashtra,ICICI,Axis,0,clean
8fa2eed0-9653-40,UPI0001002299,ophgft4m@apl,403938ca-605,a83ru7my@apl,88c32907-0d3,126187,2024-03-15T18:52:21,Telangana,Karnataka,HDFC,SBI,0,clean
a48c33bf-319e-4e,UPI0001002459,zzf8s2zg@oksbi,7844cc4a-374,ac6pe63l@ybl,fe6486c9-5e6,42077,2024-03-15T18:20:56,Tamil Nadu,Tamil Nadu,PNB,Axis,0,clean
598da730-6037-4b,UPI0001004254,hl88kzru@okaxis,2eca5bfe-dc2,6befflzm@icici,db593e75-f7b,183581,2024-03-17T16:46:32,Gujarat,Kerala,ICICI,ICICI,0,clean
e5c20ef4-8ba4-42,UPI0001002888,w7kyhqin@upi,79bd47f7-d48,1bcppvoh@icici,328ed257-23e,66324,2024-03-17T21:57:00,Telangana,Karnataka,Kotak,SBI,0,clean
40786817-b897-4d,UPI0001001806,ppohswq4@ybl,27cf6e96-b10,9xn4m41k@okaxis,cc2c3f3e-4c7,93996,2024-03-15T20:30:06,Tamil Nadu,Gujarat,PNB,HDFC,0,clean
a68ce01f-07af-42,UPI0001002446,7gu0env5@icici,f2e7fec2-ac8,jdm5fc79@upi,a083e671-4cd,880,2024-03-16T00:55:37,West Bengal,Maharashtra,Axis,Kotak,0,clean
2b3e25ba-1271-4f,UPI0001002843,c7d2kd1p@apl,044bb7dc-666,e46aexl6@paytm,cb20a360-856,44403,2024-03-17T07:12:01,West Bengal,Gujarat,BOB,PNB,0,clean
0b009ee4-062d-43,UPI0001001674,mcqbnkx9@ibl,8afc3470-686,snwywrra@icici,2981fe0d-fe0,41496,2024-03-16T11:19:25,Tamil Nadu,Karnataka,Kotak,Axis,0,clean
dc1364e2-d710-44,UPI0001003899,7rb1s9dw@ibl,fdf65419-e86,oieves6f@oksbi,4c26e044-3e8,33587,2024-03-17T21:12:11,Tamil Nadu,West Bengal,PNB,ICICI,0,clean
13980678-7961-49,UPI0001001617,hyexf7jx@paytm,855c736c-1a1,z09wftbg@upi,69681540-b97,136753,2024-03-17T23:25:24,Telangana,Kerala,SBI,Kotak,0,clean
4e493e49-b073-4a,UPI0001002859,d9fkxzuu@axl,1433fde1-1dd,sdnai89y@icici,66c63394-70b,79527,2024-03-18T04:36:09,Tamil Nadu,Telangana,PNB,HDFC,0,clean
44fd4a7d-9bc0-4e,UPI0001000253,x7pwo6cm@upi,2500e1a0-89a,5rdoqivb@paytm,dfee9bf2-48b,111352,2024-03-16T13:39:06,Karnataka,Telangana,ICICI,Axis,0,clean
087ed894-ddcc-45,UPI0001002171,gm25len6@axl,0b265512-1b8,g25cfzfd@icici,ad809e95-47e,127966,2024-03-16T17:30:24,Gujarat,Gujarat,Axis,BOB,0,clean
6eb143d7-ef04-43,UPI0001004502,x1gm32wp@okaxis,56954669-560,961j88qe@apl,08348a0c-8d8,125183,2024-03-18T01:25:54,Kerala,Telangana,HDFC,Kotak,0,clean
86542463-b5f1-44,UPI0001003038,dtv25ao2@icici,9e8d1dde-c69,tuw9ohtu@oksbi,16e55977-f2b,154835,2024-03-17T12:25:48,Tamil Nadu,West Bengal,HDFC,ICICI,0,clean
af57538b-1c8a-41,UPI0001002301,uzpeal2w@upi,05950436-fc1,kjxjq5nv@axl,e4a54308-6a3,186911,2024-03-18T09:47:03,Telangana,Gujarat,SBI,Axis,0,clean
3c2ea512-91b1-43,UPI0001001019,vaj2k8xp@apl,90f01618-4ff,ev361xsn@ybl,253a3b26-f4f,42623,2024-03-17T17:52:58,Karnataka,Gujarat,BOB,PNB,0,clean
4b372116-c82d-4b,UPI0001000142,fewvznvk@icici,93ff3503-d85,2wgxo05q@apl,c1eb9500-3af,134855,2024-03-15T13:24:16,Kerala,Karnataka,Kotak,Axis,0,clean
ff7b879f-ad9e-40,UPI0001002553,1g1r1dww@apl,2645ceb7-5d8,2zdlx1q8@oksbi,bc5d6484-72a,139250,2024-03-15T10:46:40,Karnataka,West Bengal,Axis,BOB,0,clean
92c562e6-b601-47,UPI0001002759,0ljch2vf@oksbi,cab331dd-0d9,moge4qxx@ybl,686a9e6d-c61,86160,2024-03-17T03:42:06,West Bengal,Gujarat,Axis,SBI,0,clean
70df3ad3-3f7a-49,UPI0001004289,ildzmfb7@axl,9749e680-bdd,p8637zgf@icici,6443ed3b-45a,88798,2024-03-16T15:31:36,Maharashtra,Kerala,PNB,Axis,0,clean
a810f6c2-ac19-42,UPI0001002973,f6a4fejg@ybl,0ab1b956-6ec,ywp0rxxf@icici,536cc49c-7b9,198861,2024-03-16T17:52:42,West Bengal,Kerala,HDFC,Kotak,0,clean
3ccef984-1862-48,UPI0001003498,7dia5u6h@ibl,cc9a4f84-3ff,hxid4n1u@apl,5830f07f-146,22660,2024-03-15T21:33:07,Gujarat,Kerala,PNB,BOB,0,clean
d79b8f66-1105-45,UPI0001000240,oq2zdo74@ibl,c1cf6d05-d52,5rdoqivb@paytm,dfee9bf2-48b,106895,2024-03-16T16:37:09,West Bengal,Telangana,BOB,Axis,0,clean
1430c3e9-9c3d-40,UPI0001000220,snwywrra@icici,2981fe0d-fe0,ay64yfds@ibl,05351dc8-a9a,26118,2024-03-18T00:36:44,Karnataka,Karnataka,Axis,ICICI,0,clean
ab5c688a-1c4e-4e,UPI0001001548,o57p6bkl@ibl,a0f35ea4-53a,i9kqdgbk@upi,feaf9f0b-cd9,133399,2024-03-17T12:13:29,Tamil Nadu,Gujarat,Kotak,Axis,0,clean
bdce330e-cb4e-41,UPI0001001783,uswbkok3@axl,7f90cc04-8a6,lcxlvpym@ybl,f3fd02cd-2f8,73486,2024-03-15T16:55:18,Tamil Nadu,Maharashtra,HDFC,PNB,0,clean
3d375874-f2cd-40,UPI0001004207,2wbxanj4@upi,bfa5558d-959,hx74d0gj@ybl,5db7e9f0-084,160603,2024-03-16T19:40:25,Karnataka,Maharashtra,BOB,BOB,0,clean
f40303bd-7888-4d,UPI0001001792,la100qxm@ibl,b9b04561-3db,3o0llj8y@axl,1c00950a-235,190811,2024-03-16T05:43:28,Telangana,Maharashtra,BOB,SBI,0,clean
29230a2c-6033-40,UPI0001002882,3o0llj8y@axl,1c00950a-235,uhz1gv0e@oksbi,3097941d-05e,162016,2024-03-17T09:28:57,Maharashtra,Tamil Nadu,SBI,ICICI,0,clean
aff8fbe5-2f4b-46,UPI0001002707,hgbmfbuv@upi,aab2c0e3-bcd,q1rdxck3@icici,ca1e97cd-4e6,96455,2024-03-15T12:19:21,West Bengal,Telangana,SBI,HDFC,0,clean
a9042577-0905-4d,UPI0001003014,gh2m5zja@okaxis,835cb61e-36d,239moft6@axl,0f7c79b6-edf,118627,2024-03-17T02:19:20,Maharashtra,Karnataka,SBI,ICICI,0,clean
0b01fc55-5430-47,UPI0001003836,6kvpuc8d@okaxis,09e9b54f-d22,tx63cfl0@paytm,ac541769-490,106318,2024-03-18T06:29:52,Telangana,Tamil Nadu,PNB,Axis,0,clean
cfac74e6-e6bd-43,UPI0001000732,8qqvaecw@okaxis,6ba34083-55e,gh2m5zja@okaxis,835cb61e-36d,42504,2024-03-17T04:27:24,Maharashtra,Maharashtra,PNB,SBI,0,clean
59110201-9f82-4f,UPI0001003483,70e3p15a@okaxis,d87ecdc6-34f,zb4ldims@paytm,37226f2a-c4f,18352,2024-03-15T12:35:29,Karnataka,Gujarat,SBI,ICICI,0,clean
18c49084-9570-4c,UPI0001003527,ceouuyla@paytm,c8d44d0a-2c5,2sds8b25@icici,bd9e7438-8f4,19200,2024-03-17T04:29:55,West Bengal,Telangana,BOB,ICICI,0,clean
4964b9f9-6319-4a,UPI0001003054,1n13jcat@upi,cb737bb3-638,w6lqwlvu@upi,dec88820-146,142818,2024-03-15T18:21:54,Maharashtra,Maharashtra,HDFC,BOB,0,clean
27f2d806-ee87-4d,UPI0001003867,nqdxamw2@icici,0ec40a2e-3f7,ppohswq4@ybl,27cf6e96-b10,74787,2024-03-16T21:25:25,Gujarat,Tamil Nadu,Kotak,PNB,0,clean
db206db5-a255-42,UPI0001004033,hk2lslay@upi,ff015559-481,k12v2tg5@apl,3903da2e-a66,5566,2024-03-16T14:21:05,Gujarat,Telangana,Axis,Axis,0,clean
7c82b78c-fa74-48,UPI0001004066,uflsehud@icici,168777e2-a06,eaxylnfx@paytm,17fca863-f60,55065,2024-03-16T11:18:49,Karnataka,Kerala,Axis,ICICI,0,clean
b859c371-686e-42,UPI0001002139,jfvyb6li@axl,93910c55-ea9,nn8ztv05@ibl,b38f2bd8-1fb,151354,2024-03-15T10:46:59,Karnataka,Karnataka,ICICI,BOB,0,clean
3b5a43ff-b2a9-49,UPI0001002622,3o0llj8y@axl,1c00950a-235,aiy4va13@ybl,143b620b-637,27363,2024-03-17T09:58:44,Maharashtra,Maharashtra,SBI,BOB,0,clean
